,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
287,2020-11-01,145111,ELMHURST EXTENDED CARE CENTER,200 EAST LAKE STREET,ELMHURST,IL,60126.0,N,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,108.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,27.8,0.0,0.0,DuPage,,,POINT (-87.93503000000001 41.911015),,,,,,
288,2020-11-01,145752,FOREST VIEW REHAB & NURSING CENTER,535 SOUTH ELM,ITASCA,IL,60143.0,Y,Y,0.0,24.0,0.0,31.0,0.0,18.0,0.0,18.0,0.0,13.0,131.0,116.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,Y,N,Y,0.0,0.0,Y,2.0,14.0,2.0,14.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,267.2,112.1,41.9,DuPage,N,N,POINT (-88.011933 41.962378),,,,,,
289,2020-11-01,145339,"GROVE OF ELMHURST, THE",127 WEST DIVERSEY,ELMHURST,IL,60126.0,Y,Y,0.0,5.0,9.0,70.0,0.0,32.0,0.0,27.0,0.0,11.0,176.0,132.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,33.0,1.0,13.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17.0,9.0,Y,Y,530.3,83.3,15.7,DuPage,Y,N,POINT (-87.940749 41.928208),,,,,,
290,2020-11-01,145638,LEXINGTON HLTH CR CTR-BLMNGDL,165 SOUTH BLOOMINGDALE ROAD,BLOOMINGDALE,IL,60108.0,Y,Y,0.0,11.0,0.0,4.0,0.0,3.0,0.0,20.0,0.0,7.0,142.0,73.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,1.0,Y,5.0,20.0,0.0,2.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,54.8,95.9,175.0,DuPage,N,N,POINT (-88.080886 41.951943),,,,,,
291,2020-11-01,145511,LEXINGTON HLTH CR CTR-LOMBARD,2100 SOUTH FINLEY ROAD,LOMBARD,IL,60148.0,Y,Y,0.0,9.0,0.0,12.0,0.0,0.0,1.0,22.0,0.0,8.0,225.0,118.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,1.0,1.0,Y,1.0,11.0,1.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,101.7,67.8,66.7,DuPage,N,N,POINT (-88.026359 41.845756),,,,,,
292,2020-11-01,145711,LEXINGTON OF ELMHURST,420 WEST BUTTERFIELD ROAD,ELMHURST,IL,60126.0,Y,Y,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,145.0,75.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,70.0,40.0,Y,0.0,4.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,53.3,0.0,0.0,DuPage,N,N,POINT (-87.952713 41.862569),2020-11-13,32.0,13.0,0.40625,3.0,1.0
293,2020-11-01,145246,MANORCARE OF HINSDALE,600 WEST OGDEN AVENUE,HINSDALE,IL,60521.0,Y,Y,1.0,109.0,0.0,3.0,0.0,11.0,0.0,18.0,0.0,11.0,187.0,116.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,7.0,Y,1.0,6.0,0.0,16.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,25.9,94.8,366.7,DuPage,N,N,POINT (-87.941859 41.811648),,,,,,
294,2020-11-01,146129,MARIANJOY REHABILITATION HOSPITAL-SNF,26 W 171 ROOSEVELT ROAD,WHEATON,IL,60187.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,N,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,,,,DuPage,N,N,POINT (-88.133169 41.858264),,,,,,
295,2020-11-01,145874,MEADOWBROOK MANOR - NAPERVILLE,720 RAYMOND DRIVE,NAPERVILLE,IL,60563.0,Y,Y,0.0,11.0,0.0,29.0,0.0,25.0,2.0,44.0,0.0,3.0,234.0,168.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,1.0,Y,3.0,33.0,0.0,17.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,172.6,17.9,10.3,DuPage,N,N,POINT (-88.18310600000001 41.783667),,,,,,
296,2020-11-01,145458,OAK BROOK CARE,2013 MIDWEST ROAD,OAK BROOK,IL,60521.0,Y,Y,0.0,16.0,6.0,19.0,0.0,1.0,1.0,9.0,0.0,4.0,156.0,80.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,17.0,0.0,Y,11.0,25.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,237.5,50.0,21.1,DuPage,Y,N,POINT (-87.97245 41.848965),,,,,,
297,2020-11-01,145804,OAK TRACE,250 VILLAGE DRIVE,DOWNERS GROVE,IL,60516.0,Y,Y,0.0,0.0,2.0,3.0,0.0,0.0,2.0,24.0,0.0,0.0,102.0,95.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,N,,,,2.0,11.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,31.6,0.0,0.0,DuPage,N,N,POINT (-87.993778 41.766183),2020-11-13,9.0,3.0,0.3333333333333333,1.0,1.0
298,2020-11-01,146155,PARK PLACE CHRISTIAN COMMUNITY,1150 EUCLID AVENUE,ELMHURST,IL,60126.0,Y,Y,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,37.0,28.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,0.0,27.0,0.0,4.0,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,DuPage,N,N,,,,,,,
299,2020-11-01,145045,"PEARL OF NAPERVILLE, THE",200 MARTIN AVENUE,NAPERVILLE,IL,60540.0,Y,Y,0.0,3.0,0.0,10.0,0.0,7.0,0.0,1.0,0.0,1.0,115.0,80.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,3.0,3.0,Y,1.0,12.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,125.0,12.5,10.0,DuPage,N,N,POINT (-88.15179 41.76303),,,,,,
300,2020-11-01,145657,PROVIDENCE DOWNERS GROVE,3450 SARATOGA AVENUE,DOWNERS GROVE,IL,60515.0,Y,Y,18.0,96.0,0.0,5.0,0.0,5.0,4.0,17.0,0.0,6.0,145.0,102.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,11.0,Y,2.0,14.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,49.0,58.8,120.0,DuPage,N,N,POINT (-88.015438 41.824948),,,,,,
301,2020-11-01,146173,"SPRINGS AT MONARCH LANDING, THE",2308 NORTH ROUTE 59,NAPERVILLE,IL,60563.0,Y,Y,0.0,2.0,6.0,20.0,0.0,9.0,1.0,22.0,1.0,1.0,96.0,55.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,16.0,5.0,Y,10.0,23.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,363.6,18.2,5.0,DuPage,Y,N,,,,,,,
302,2020-11-01,145878,ST PATRICK'S RESIDENCE,1400 BROOKDALE ROAD,NAPERVILLE,IL,60563.0,Y,Y,0.0,1.0,1.0,14.0,0.0,21.0,3.0,17.0,2.0,2.0,209.0,157.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,2.0,1.0,Y,1.0,18.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,89.2,12.7,14.3,DuPage,N,N,POINT (-88.18613000000002 41.784012),,,,,,
303,2020-11-01,145840,TABOR HILLS HEALTH CARE FAC,1347 CRYSTAL COURT,NAPERVILLE,IL,60563.0,Y,Y,0.0,6.0,3.0,36.0,0.0,7.0,1.0,8.0,0.0,5.0,169.0,101.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,5.0,3.0,Y,2.0,21.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,356.4,49.5,13.9,DuPage,Y,N,,,,,,,
304,2020-11-01,146192,THRIVE LISLE,2850 OGDEN AVENUE,LISLE,IL,60532.0,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,33.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,30.3,0.0,0.0,DuPage,N,Y,POINT (-88.106303 41.796693),,,,,,
305,2020-11-01,14E392,WEST CHICAGO TERRACE,928 JOLIET ROAD,WEST CHICAGO,IL,60185.0,Y,Y,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,93.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,N,,,,1.0,12.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,32.3,0.0,0.0,DuPage,N,N,POINT (-88.20458800000002 41.869819),2020-11-13,15.0,0.0,0.0,2.0,1.0
306,2020-11-01,145333,WEST SUBURBAN NURSING & REHAB CENTER,311 EDGEWATER DRIVE,BLOOMINGDALE,IL,60108.0,Y,Y,0.0,19.0,0.0,84.0,0.0,14.0,1.0,26.0,0.0,14.0,259.0,202.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,7.0,3.0,N,0.0,48.0,0.0,12.0,0.0,1.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,415.8,69.3,16.7,DuPage,N,N,POINT (-88.06567 41.942363),,,,,,
307,2020-11-01,145338,WESTMONT MANOR HLTH & RHB,512 EAST OGDEN AVENUE,WESTMONT,IL,60559.0,Y,Y,1.0,25.0,0.0,42.0,0.0,32.0,0.0,10.0,0.0,12.0,149.0,75.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,4.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,560.0,160.0,28.6,DuPage,N,N,POINT (-87.960539 41.810385),,,,,,
308,2020-11-01,145715,WHEATON VILLAGE NRSG & RHB CTR,1325 MANCHESTER ROAD,WHEATON,IL,60187.0,Y,Y,0.0,10.0,0.0,28.0,0.0,28.0,0.0,27.0,0.0,15.0,123.0,110.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,N,N,Y,0.0,6.0,Y,0.0,31.0,1.0,54.0,0.0,0.0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,254.5,136.4,53.6,DuPage,N,N,POINT (-88.125647 41.867424),,,,,,
309,2020-11-01,146168,WINFIELD WOODS HEALTHCARE CTR,28 WEST 141 LIBERTY STREET,WINFIELD,IL,60190.0,Y,Y,0.0,0.0,2.0,6.0,1.0,15.0,0.0,4.0,0.0,0.0,138.0,127.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,N,N,N,,,,1.0,11.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,47.2,0.0,0.0,DuPage,N,N,,,,,,,
310,2020-11-01,145213,WYNSCAPE HEALTH & REHAB,2180 MANCHESTER ROAD,WHEATON,IL,60187.0,Y,Y,1.0,2.0,1.0,5.0,0.0,0.0,1.0,10.0,1.0,1.0,209.0,69.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,3.0,16.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,72.5,14.5,20.0,DuPage,N,N,POINT (-88.142055 41.864162),,,,,,
311,2020-11-01,145469,PARIS HEALTH CARE CENTER,1011 NORTH MAIN STREET,PARIS,IL,61944.0,Y,Y,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,128.0,57.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,0.0,0.0,Y,0.0,0.0,0.0,27.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Edgar,N,N,POINT (-87.694416 39.626423),,,,,,
312,2020-11-01,146037,PLEASANT MEADOWS SENIOR LIVING,400 WEST WASHINGTON,CHRISMAN,IL,61924.0,Y,Y,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,109.0,97.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,21.0,Y,1.0,2.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Edgar,N,N,POINT (-87.682115 39.80719),,,,,,
313,2020-11-01,145466,TWIN LAKES REHAB & HEALTH CARE,310 EADS AVENUE,PARIS,IL,61944.0,Y,Y,0.0,2.0,0.0,35.0,0.0,1.0,0.0,21.0,0.0,6.0,52.0,26.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,8.0,Y,0.0,20.0,0.0,5.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1346.2,230.8,17.1,Edgar,N,N,POINT (-87.67966 39.607951),,,,,,
314,2020-11-01,146190,REST HAVEN MANOR,120 WEST MAIN,ALBION,IL,62806.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,39.0,19.0,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,N,Y,Y,0.0,18.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Edwards,N,N,POINT (-88.060699 38.377019),,,,,,
315,2020-11-01,145514,EFFINGHAM REHAB & HEALTH C CTR,1610 NORTH LAKEWOOD DRIVE,EFFINGHAM,IL,62401.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,62.0,33.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,7.0,Y,0.0,4.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Effingham,N,N,POINT (-88.564858 39.125319),,,,,,
316,2020-11-01,145628,EVERGREEN NURSING & REHAB CENTER,1115 NORTH WENTHE,EFFINGHAM,IL,62401.0,Y,Y,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,53.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,0.0,0.0,Y,0.0,2.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,37.7,0.0,0.0,Effingham,N,N,POINT (-88.55728 39.137242),,,,,,
317,2020-11-01,145256,LAKELAND REHAB & HEALTHCARE CENTER,800 WEST TEMPLE STREET,EFFINGHAM,IL,62401.0,Y,Y,0.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,0.0,0.0,154.0,92.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,0.0,0.0,Y,4.0,12.0,4.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,43.5,0.0,0.0,Effingham,N,N,POINT (-88.55154 39.127496),,,,,,
318,2020-11-01,145380,LUTHERAN CARE CENTER,702 WEST CUMBERLAND,ALTAMONT,IL,62411.0,Y,Y,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,96.0,45.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,2.0,7.0,1.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,22.2,0.0,0.0,Effingham,N,Y,POINT (-88.754703 39.053113),2020-11-13,8.0,0.0,0.0,1.0,1.0
319,2020-11-01,145380,LUTHERAN CARE CENTER,702 WEST CUMBERLAND,ALTAMONT,IL,62411.0,Y,Y,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,96.0,45.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,2.0,7.0,1.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,22.2,0.0,0.0,Effingham,N,Y,POINT (-88.754703 39.053113),2020-11-13,5.0,0.0,0.0,1.0,1.0
320,2020-11-01,145857,APERION CARE ST ELMO,221 EAST CUMBERLAND,ST ELMO,IL,62458.0,Y,Y,1.0,1.0,0.0,44.0,0.0,0.0,0.0,9.0,0.0,9.0,60.0,32.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,30.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1375.0,281.3,20.5,Fayette,N,N,POINT (-88.84565 39.02478),2020-11-13,65.0,11.0,0.16923076923076924,1.0,1.0
321,2020-11-01,145499,FAYETTE COUNTY HOSPITAL,650 W TAYLOR ST,VANDALIA,IL,62471.0,Y,Y,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,37.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,0.0,7.0,0.0,0.0,0.0,0.0,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,27.0,0.0,0.0,Fayette,N,N,POINT (-89.098209 38.970644),,,,,,
322,2020-11-01,145903,VANDALIA REHAB & HEALTH CARE C,1500 WEST ST LOUIS AVENUE,VANDALIA,IL,62471.0,Y,N,2.0,5.0,2.0,42.0,1.0,23.0,0.0,13.0,0.0,5.0,116.0,46.0,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,Y,Y,N,Y,33.0,110.0,Y,0.0,0.0,0.0,3.0,0.0,0.0,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,,,,,913.0,108.7,11.9,Fayette,N,N,POINT (-89.110523 38.957507),,,,,,
323,2020-11-01,145603,ACCOLADE HC OF PAXTON ON PELLS,1001 EAST PELLS STREET,PAXTON,IL,60957.0,Y,Y,0.0,13.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,106.0,87.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,0.0,0.0,Y,0.0,17.0,0.0,9.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,321.8,34.5,10.7,Ford,N,N,POINT (-88.082394 40.459041),,,,,,
